Name,DIY,Buy_Price,Sell_Price,Color 1,Color 2,Style,Type,Balance
two-tone pants,No,880,220,Blue,Black,Active,Bottom,-660
two-tone pants,No,880,220,Gray,Black,Active,Bottom,-660
two-tone pants,No,880,220,Red,Black,Active,Bottom,-660
two-tone pants,No,880,220,Yellow,Light blue,Active,Bottom,-660
upcycled skirt,No,1320,330,Beige,White,Simple,Bottom,-990
upcycled skirt,No,1320,330,Pink,White,Simple,Bottom,-990
upcycled skirt,No,1320,330,Light blue,White,Simple,Bottom,-990
vibrant shorts,No,980,245,Orange,Green,Active,Bottom,-735
vibrant shorts,No,980,245,Green,Orange,Active,Bottom,-735
vibrant shorts,No,980,245,Pink,Green,Active,Bottom,-735
vibrant shorts,No,980,245,Blue,Yellow,Active,Bottom,-735
vibrant shorts,No,980,245,Black,Gray,Active,Bottom,-735
western pants,No,1540,385,Brown,Blue,Active,Bottom,-1155
wide chino pants,No,1100,275,Brown,Brown,Simple,Bottom,-825
wide chino pants,No,1100,275,Beige,Beige,Simple,Bottom,-825
wide chino pants,No,1100,275,Blue,Blue,Simple,Bottom,-825
wide chino pants,No,1100,275,Green,Green,Simple,Bottom,-825
wide chino pants,No,1100,275,Gray,Gray,Simple,Bottom,-825
workout pants,No,880,220,Black,Green,Active,Bottom,-660
workout pants,No,880,220,Black,Pink,Active,Bottom,-660
workout pants,No,880,220,Black,Orange,Active,Bottom,-660
worn-out cutoffs,No,960,240,Light blue,Light blue,Cool,Bottom,-720
worn-out cutoffs,No,960,240,Blue,Blue,Cool,Bottom,-720
worn-out cutoffs,No,960,240,White,White,Cool,Bottom,-720
worn-out cutoffs,No,960,240,Black,Black,Cool,Bottom,-720
worn-out jeans,No,1100,275,Light blue,Light blue,Cool,Bottom,-825
worn-out jeans,No,1100,275,Blue,Blue,Cool,Bottom,-825
worn-out jeans,No,1100,275,White,White,Cool,Bottom,-825
worn-out jeans,No,1100,275,Black,Black,Cool,Bottom,-825
yacht shorts,No,840,210,Light blue,Yellow,Cute,Bottom,-630
yacht shorts,No,840,210,Red,Green,Cute,Bottom,-630
yacht shorts,No,840,210,Pink,Light blue,Cute,Bottom,-630
yacht shorts,No,840,210,Purple,Pink,Cute,Bottom,-630
antique boots,No,2640,660,Brown,Brown,Simple,Shoe,-1980
antique boots,No,2640,660,Black,Black,Simple,Shoe,-1980
antique boots,No,2640,660,Beige,Beige,Simple,Shoe,-1980
babouches,No,560,140,Light blue,White,Cute,Shoe,-420
babouches,No,560,140,Orange,White,Cute,Shoe,-420
babouches,No,560,140,Pink,White,Cute,Shoe,-420
babouches,No,560,140,Yellow,White,Cute,Shoe,-420
babouches,No,560,140,Gray,Yellow,Cute,Shoe,-420
babouches,No,560,140,Purple,Yellow,Cute,Shoe,-420
babouches,No,560,140,Green,Yellow,Cute,Shoe,-420
babouches,No,560,140,Red,Yellow,Cute,Shoe,-420
ballet slippers,No,2200,550,Pink,Pink,Elegant,Shoe,-1650
ballet slippers,No,2200,550,Light blue,Light blue,Elegant,Shoe,-1650
ballet slippers,No,2200,550,Blue,Blue,Elegant,Shoe,-1650
ballet slippers,No,2200,550,Purple,Purple,Elegant,Shoe,-1650
ballet slippers,No,2200,550,Black,Black,Elegant,Shoe,-1650
ballet slippers,No,2200,550,Beige,Beige,Elegant,Shoe,-1650
ballet slippers,No,2200,550,Yellow,Yellow,Elegant,Shoe,-1650
ballet slippers,No,2200,550,Orange,Orange,Elegant,Shoe,-1650
basketball shoes,No,1500,375,Red,Black,Active,Shoe,-1125
basketball shoes,No,1500,375,Green,Black,Active,Shoe,-1125
basketball shoes,No,1500,375,Beige,Black,Active,Shoe,-1125
basketball shoes,No,1500,375,Yellow,Black,Active,Shoe,-1125
basketball shoes,No,1500,375,Blue,Black,Active,Shoe,-1125
basketball shoes,No,1500,375,Purple,Black,Active,Shoe,-1125
basketball shoes,No,1500,375,Light blue,Black,Active,Shoe,-1125
basketball shoes,No,1500,375,Pink,Black,Active,Shoe,-1125
beaded sandals,No,1800,450,Orange,Colorful,Gorgeous,Shoe,-1350
beaded sandals,No,1800,450,Purple,Colorful,Gorgeous,Shoe,-1350
beaded sandals,No,1800,450,Yellow,Colorful,Gorgeous,Shoe,-1350
beaded sandals,No,1800,450,Red,Colorful,Gorgeous,Shoe,-1350
beaded sandals,No,1800,450,Green,Colorful,Gorgeous,Shoe,-1350
beaded sandals,No,1800,450,Beige,Colorful,Gorgeous,Shoe,-1350
boots,No,560,140,Green,Black,Simple,Shoe,-420
boots,No,560,140,Black,Black,Simple,Shoe,-420
boots,No,560,140,Blue,Black,Simple,Shoe,-420
boots,No,560,140,Red,Black,Simple,Shoe,-420
boots,No,560,140,Yellow,Black,Simple,Shoe,-420
business shoes,No,1300,325,Black,Black,Simple,Shoe,-975
business shoes,No,1300,325,Brown,Brown,Simple,Shoe,-975
cleats,No,1200,300,Blue,Gray,Active,Shoe,-900
cleats,No,1200,300,Light blue,Gray,Active,Shoe,-900
cleats,No,1200,300,Red,Gray,Active,Shoe,-900
cleats,No,1200,300,Yellow,Gray,Active,Shoe,-900
cleats,No,1200,300,Black,Gray,Active,Shoe,-900
cleats,No,1200,300,Orange,Gray,Active,Shoe,-900
cleats,No,1200,300,Green,Gray,Active,Shoe,-900
cleats,No,1200,300,Purple,Gray,Active,Shoe,-900
comfy sandals,No,1040,260,Brown,Beige,Simple,Shoe,-780
comfy sandals,No,1040,260,White,Beige,Simple,Shoe,-780
comfy sandals,No,1040,260,Green,Beige,Simple,Shoe,-780
comfy sandals,No,1040,260,Blue,Beige,Simple,Shoe,-780
comfy sandals,No,1040,260,Red,Beige,Simple,Shoe,-780
comfy sandals,No,1040,260,Orange,Beige,Simple,Shoe,-780
comfy sandals,No,1040,260,Yellow,Beige,Simple,Shoe,-780
comfy sandals,No,1040,260,Purple,Beige,Simple,Shoe,-780
cowboy boots,No,2380,595,Brown,Brown,Elegant,Shoe,-1785
cowboy boots,No,2380,595,Black,Brown,Elegant,Shoe,-1785
cowboy boots,No,2380,595,White,Brown,Elegant,Shoe,-1785
cowboy boots,No,2380,595,Pink,Brown,Elegant,Shoe,-1785
cowboy boots,No,2380,595,Light blue,Brown,Elegant,Shoe,-1785
cross-belt sandals,No,1040,260,Green,Green,Elegant,Shoe,-780
cross-belt sandals,No,1040,260,Pink,Pink,Elegant,Shoe,-780
cross-belt sandals,No,1040,260,Gray,Gray,Elegant,Shoe,-780
cross-belt sandals,No,1040,260,Brown,Brown,Elegant,Shoe,-780
cross-belt sandals,No,1040,260,Black,Black,Elegant,Shoe,-780
cross-belt sandals,No,1040,260,Purple,Purple,Elegant,Shoe,-780
cute sneakers,No,1260,315,Light blue,Pink,Cute,Shoe,-945
cute sneakers,No,1260,315,Green,Yellow,Cute,Shoe,-945
cute sneakers,No,1260,315,Pink,Purple,Cute,Shoe,-945
cute sneakers,No,1260,315,Yellow,Green,Cute,Shoe,-945
cute sneakers,No,1260,315,Purple,Green,Cute,Shoe,-945
cute sneakers,No,1260,315,Blue,Pink,Cute,Shoe,-945
DAL slippers,No,4040,1010,Blue,Blue,Simple,Shoe,-3030
embroidered shoes,No,2100,525,Red,Pink,Elegant,Shoe,-1575
embroidered shoes,No,2100,525,White,Pink,Elegant,Shoe,-1575
embroidered shoes,No,2100,525,Black,Pink,Elegant,Shoe,-1575
embroidered shoes,No,2100,525,Light blue,Pink,Elegant,Shoe,-1575
faux-fur ankle booties,No,1450,362,Green,White,Elegant,Shoe,-1088
faux-fur ankle booties,No,1450,362,Beige,White,Elegant,Shoe,-1088
faux-fur ankle booties,No,1450,362,Red,Beige,Elegant,Shoe,-1088
faux-fur ankle booties,No,1450,362,Blue,Gray,Elegant,Shoe,-1088
faux-shearling boots,No,1600,400,Beige,White,Cute,Shoe,-1200
faux-shearling boots,No,1600,400,Pink,White,Cute,Shoe,-1200
faux-shearling boots,No,1600,400,Green,White,Cute,Shoe,-1200
faux-shearling boots,No,1600,400,Black,White,Cute,Shoe,-1200
faux-shearling boots,No,1600,400,Gray,White,Cute,Shoe,-1200
faux-suede sneakers,No,1080,270,Green,White,Simple,Shoe,-810
faux-suede sneakers,No,1080,270,Blue,White,Simple,Shoe,-810
faux-suede sneakers,No,1080,270,Beige,White,Simple,Shoe,-810
faux-suede sneakers,No,1080,270,Orange,White,Simple,Shoe,-810
faux-suede sneakers,No,1080,270,Pink,White,Simple,Shoe,-810
faux-suede sneakers,No,1080,270,Light blue,White,Simple,Shoe,-810
faux-suede sneakers,No,1080,270,Purple,White,Simple,Shoe,-810
faux-suede sneakers,No,1080,270,Red,White,Simple,Shoe,-810
flip-flops,No,350,87,Blue,Light blue,Active,Shoe,-263
flip-flops,No,350,87,Green,Orange,Active,Shoe,-263
flip-flops,No,350,87,Yellow,Green,Active,Shoe,-263
flip-flops,No,350,87,White,Pink,Active,Shoe,-263
flip-flops,No,350,87,Orange,Blue,Active,Shoe,-263
flip-flops,No,350,87,Light blue,Orange,Active,Shoe,-263
flip-flops,No,350,87,Pink,Gray,Active,Shoe,-263
flip-flops,No,350,87,Red,Yellow,Active,Shoe,-263
flower sandals,No,1200,300,Yellow,White,Cute,Shoe,-900
flower sandals,No,1200,300,Red,Pink,Cute,Shoe,-900
flower sandals,No,1200,300,Green,Green,Cute,Shoe,-900
flower sandals,No,1200,300,Purple,Purple,Cute,Shoe,-900
flower sandals,No,1200,300,Blue,Light blue,Cute,Shoe,-900
flower sandals,No,1200,300,Black,Gray,Cute,Shoe,-900
flower sandals,No,1200,300,White,Gray,Cute,Shoe,-900
ghillie brogues,No,2340,585,Brown,Brown,Gorgeous,Shoe,-1755
ghillie brogues,No,2340,585,Black,Black,Gorgeous,Shoe,-1755
ghillie brogues,No,2340,585,White,White,Gorgeous,Shoe,-1755
gladiator sandals,No,1800,450,Brown,Brown,Elegant,Shoe,-1350
gladiator sandals,No,1800,450,Black,Black,Elegant,Shoe,-1350
gladiator sandals,No,1800,450,Red,Red,Elegant,Shoe,-1350
hi-tech sneakers,No,1260,315,Orange,Yellow,Cool,Shoe,-945
hi-tech sneakers,No,1260,315,Pink,Green,Cool,Shoe,-945
hi-tech sneakers,No,1260,315,Green,Light blue,Cool,Shoe,-945
hi-tech sneakers,No,1260,315,Light blue,Purple,Cool,Shoe,-945
hi-tech sneakers,No,1260,315,Blue,Red,Cool,Shoe,-945
high-tops,No,1080,270,Gray,Black,Simple,Shoe,-810
high-tops,No,1080,270,Brown,Black,Simple,Shoe,-810
high-tops,No,1080,270,Green,Black,Simple,Shoe,-810
high-tops,No,1080,270,Blue,Black,Simple,Shoe,-810
high-tops,No,1080,270,Purple,Black,Simple,Shoe,-810
high-tops,No,1080,270,Red,Black,Simple,Shoe,-810
high-tops,No,1080,270,Yellow,Black,Simple,Shoe,-810
high-tops,No,1080,270,White,Black,Simple,Shoe,-810
house slippers,No,490,122,Gray,White,Simple,Shoe,-368
house slippers,No,490,122,Blue,White,Simple,Shoe,-368
house slippers,No,490,122,Pink,White,Simple,Shoe,-368
house slippers,No,490,122,Yellow,White,Simple,Shoe,-368
house slippers,No,490,122,Green,White,Simple,Shoe,-368
house slippers,No,490,122,Light blue,White,Simple,Shoe,-368
house slippers,No,490,122,Red,White,Simple,Shoe,-368
house slippers,No,490,122,Beige,White,Simple,Shoe,-368
jester's shoes,No,1900,475,Purple,Red,Active,Shoe,-1425
jester's shoes,No,1900,475,Black,Red,Active,Shoe,-1425
jester's shoes,No,1900,475,Red,Blue,Active,Shoe,-1425
jester's shoes,No,1900,475,Green,Yellow,Active,Shoe,-1425
kiddie sneakers,No,700,175,Red,Yellow,Active,Shoe,-525
kiddie sneakers,No,700,175,Blue,Red,Active,Shoe,-525
kiddie sneakers,No,700,175,Green,Blue,Active,Shoe,-525
kiddie sneakers,No,700,175,Purple,Orange,Active,Shoe,-525
kiddie sneakers,No,700,175,Gray,Blue,Active,Shoe,-525
kiddie sneakers,No,700,175,Black,Red,Active,Shoe,-525
kimono sandals,No,1600,400,Black,Beige,Simple,Shoe,-1200
kimono sandals,No,1600,400,Red,Beige,Simple,Shoe,-1200
kimono sandals,No,1600,400,Pink,Beige,Simple,Shoe,-1200
kimono sandals,No,1600,400,Blue,Beige,Simple,Shoe,-1200
kimono sandals,No,1600,400,Gray,Beige,Simple,Shoe,-1200
kimono sandals,No,1600,400,Purple,Beige,Simple,Shoe,-1200
kimono sandals,No,1600,400,Yellow,Beige,Simple,Shoe,-1200
kimono sandals,No,1600,400,Green,Beige,Simple,Shoe,-1200
kung-fu shoes,No,1260,315,Black,White,Active,Shoe,-945
Labelle pumps,No,3500,875,Purple,Gray,Elegant,Shoe,-2625
Labelle pumps,No,3500,875,Black,Gray,Elegant,Shoe,-2625
Labelle pumps,No,3500,875,Red,Gray,Elegant,Shoe,-2625
Labelle pumps,No,3500,875,Blue,Gray,Elegant,Shoe,-2625
Labelle pumps,No,3500,875,Yellow,Gray,Elegant,Shoe,-2625
Labelle pumps,No,3500,875,Pink,Gray,Elegant,Shoe,-2625
Labelle sneakers,No,3300,825,Purple,Black,Cool,Shoe,-2475
Labelle sneakers,No,3300,825,Black,White,Cool,Shoe,-2475
Labelle sneakers,No,3300,825,Red,Black,Cool,Shoe,-2475
Labelle sneakers,No,3300,825,Blue,Black,Cool,Shoe,-2475
Labelle sneakers,No,3300,825,Yellow,Black,Cool,Shoe,-2475
Labelle sneakers,No,3300,825,Pink,Black,Cool,Shoe,-2475
lace-up boots,No,1920,480,Black,Black,Cool,Shoe,-1440
lace-up boots,No,1920,480,White,White,Cool,Shoe,-1440
lace-up boots,No,1920,480,Brown,Brown,Cool,Shoe,-1440
lace-up boots,No,1920,480,Red,Brown,Cool,Shoe,-1440
leopard pumps,No,1560,390,Beige,Brown,Elegant,Shoe,-1170
leopard pumps,No,1560,390,Gray,Black,Elegant,Shoe,-1170
leopard pumps,No,1560,390,Blue,Blue,Elegant,Shoe,-1170
leopard pumps,No,1560,390,Green,Green,Elegant,Shoe,-1170
leopard pumps,No,1560,390,Purple,Purple,Elegant,Shoe,-1170
leopard pumps,No,1560,390,Pink,Pink,Elegant,Shoe,-1170
loafers,No,1300,325,Brown,Brown,Simple,Shoe,-975
loafers,No,1300,325,Black,Black,Simple,Shoe,-975
loafers,No,1300,325,White,Brown,Simple,Shoe,-975
loafers,No,1300,325,Pink,Black,Simple,Shoe,-975
loafers,No,1300,325,Blue,Black,Simple,Shoe,-975
loafers,No,1300,325,Yellow,Black,Simple,Shoe,-975
loafers,No,1300,325,Red,Black,Simple,Shoe,-975
mage's booties,No,1550,387,Black,Purple,Cool,Shoe,-1163
mage's booties,No,1550,387,Blue,Light blue,Cool,Shoe,-1163
mage's booties,No,1550,387,White,White,Cool,Shoe,-1163
mage's booties,No,1550,387,Red,Red,Cool,Shoe,-1163
mary janes,No,1800,450,Black,Black,Cute,Shoe,-1350
mary janes,No,1800,450,Red,Red,Cute,Shoe,-1350
mary janes,No,1800,450,White,White,Cute,Shoe,-1350
mary janes,No,1800,450,Light blue,Light blue,Cute,Shoe,-1350
mary janes,No,1800,450,Yellow,Yellow,Cute,Shoe,-1350
mary janes,No,1800,450,Blue,Blue,Cute,Shoe,-1350
mary janes,No,1800,450,Green,Green,Cute,Shoe,-1350
mary janes,No,1800,450,Pink,Pink,Cute,Shoe,-1350
moccasin boots,No,1120,280,Yellow,Beige,Simple,Shoe,-840
moccasin boots,No,1120,280,Green,Beige,Simple,Shoe,-840
moccasin boots,No,1120,280,Beige,Beige,Simple,Shoe,-840
moccasin boots,No,1120,280,Pink,Beige,Simple,Shoe,-840
moccasin boots,No,1120,280,Black,Beige,Simple,Shoe,-840
moccasin boots,No,1120,280,Light blue,Beige,Simple,Shoe,-840
moccasin boots,No,1120,280,Brown,Beige,Simple,Shoe,-840
moccasins,No,1080,270,Yellow,Brown,Elegant,Shoe,-810
moccasins,No,1080,270,Red,Black,Elegant,Shoe,-810
moccasins,No,1080,270,Light blue,Brown,Elegant,Shoe,-810
moccasins,No,1080,270,White,Black,Elegant,Shoe,-810
moccasins,No,1080,270,Pink,Brown,Elegant,Shoe,-810
moccasins,No,1080,270,Gray,Black,Elegant,Shoe,-810
moccasins,No,1080,270,Black,Black,Elegant,Shoe,-810
outdoor sandals,No,630,157,Green,Black,Active,Shoe,-473
outdoor sandals,No,630,157,Red,Black,Active,Shoe,-473
outdoor sandals,No,630,157,Blue,Black,Active,Shoe,-473
outdoor sandals,No,630,157,Purple,Black,Active,Shoe,-473
outdoor sandals,No,630,157,Yellow,Black,Active,Shoe,-473
outdoor sandals,No,630,157,Orange,Black,Active,Shoe,-473
outdoor sandals,No,630,157,White,Black,Active,Shoe,-473
outdoor sandals,No,630,157,Black,Black,Active,Shoe,-473
paw slippers,No,1260,315,Pink,Pink,Cute,Shoe,-945
paw slippers,No,1260,315,Brown,Brown,Cute,Shoe,-945
paw slippers,No,1260,315,White,White,Cute,Shoe,-945
paw slippers,No,1260,315,Light blue,Light blue,Cute,Shoe,-945
paw slippers,No,1260,315,Black,Black,Cute,Shoe,-945
pleather ankle booties,No,1280,320,Brown,Brown,Elegant,Shoe,-960
pleather ankle booties,No,1280,320,Black,Black,Elegant,Shoe,-960
pleather ankle booties,No,1280,320,Green,Green,Elegant,Shoe,-960
pleather ankle booties,No,1280,320,Yellow,Yellow,Elegant,Shoe,-960
pleather sneakers,No,700,175,White,White,Simple,Shoe,-525
pleather sneakers,No,700,175,Black,Black,Simple,Shoe,-525
pleather sneakers,No,700,175,Red,White,Simple,Shoe,-525
pleather sneakers,No,700,175,Green,White,Simple,Shoe,-525
pleather sneakers,No,700,175,Blue,White,Simple,Shoe,-525
pleather sneakers,No,700,175,Yellow,White,Simple,Shoe,-525
pleather sneakers,No,700,175,Light blue,White,Simple,Shoe,-525
pleather sneakers,No,700,175,Orange,White,Simple,Shoe,-525
pom-pom boots,No,1600,400,Pink,White,Cute,Shoe,-1200
pom-pom boots,No,1600,400,Red,White,Cute,Shoe,-1200
pom-pom boots,No,1600,400,Yellow,White,Cute,Shoe,-1200
pom-pom boots,No,1600,400,Purple,White,Cute,Shoe,-1200
pom-pom boots,No,1600,400,Green,White,Cute,Shoe,-1200
pom-pom boots,No,1600,400,Blue,White,Cute,Shoe,-1200
pom-pom boots,No,1600,400,Gray,Black,Cute,Shoe,-1200
power boots,No,3150,787,Red,Gray,Active,Shoe,-2363
power boots,No,3150,787,Blue,Green,Active,Shoe,-2363
power boots,No,3150,787,Green,Purple,Active,Shoe,-2363
power boots,No,3150,787,Black,Red,Active,Shoe,-2363
rain boots,No,490,122,Yellow,Yellow,Simple,Shoe,-368
rain boots,No,490,122,Green,Green,Simple,Shoe,-368
rain boots,No,490,122,Blue,Blue,Simple,Shoe,-368
rain boots,No,490,122,Purple,Purple,Simple,Shoe,-368
rain boots,No,490,122,Pink,Pink,Simple,Shoe,-368
rain boots,No,490,122,Red,Red,Simple,Shoe,-368
rain boots,No,490,122,Beige,Beige,Simple,Shoe,-368
rain boots,No,490,122,Black,Black,Simple,Shoe,-368
restroom slippers,No,350,87,Blue,Blue,Simple,Shoe,-263
restroom slippers,No,350,87,Red,Red,Simple,Shoe,-263
restroom slippers,No,350,87,Green,Green,Simple,Shoe,-263
restroom slippers,No,350,87,Light blue,Light blue,Simple,Shoe,-263
restroom slippers,No,350,87,Pink,Pink,Simple,Shoe,-263
ribbon sandals,No,1300,325,Blue,Beige,Cute,Shoe,-975
ribbon sandals,No,1300,325,White,Beige,Cute,Shoe,-975
ribbon sandals,No,1300,325,Pink,Beige,Cute,Shoe,-975
ribbon sandals,No,1300,325,Yellow,Beige,Cute,Shoe,-975
ribbon sandals,No,1300,325,Green,Beige,Cute,Shoe,-975
ribbon sandals,No,1300,325,Red,Beige,Cute,Shoe,-975
ribbon sandals,No,1300,325,Black,Beige,Cute,Shoe,-975
ribbon sandals,No,1300,325,Gray,Beige,Cute,Shoe,-975
rubber-toe high tops,No,1260,315,Blue,White,Simple,Shoe,-945
rubber-toe high tops,No,1260,315,Green,White,Simple,Shoe,-945
rubber-toe high tops,No,1260,315,Beige,White,Simple,Shoe,-945
rubber-toe high tops,No,1260,315,Pink,White,Simple,Shoe,-945
rubber-toe high tops,No,1260,315,Red,White,Simple,Shoe,-945
rubber-toe high tops,No,1260,315,Orange,White,Simple,Shoe,-945
rubber-toe high tops,No,1260,315,White,White,Simple,Shoe,-945
rubber-toe high tops,No,1260,315,Black,Black,Simple,Shoe,-945
rubber-toe sneakers,No,1080,270,Purple,White,Simple,Shoe,-810
rubber-toe sneakers,No,1080,270,Green,White,Simple,Shoe,-810
rubber-toe sneakers,No,1080,270,Yellow,White,Simple,Shoe,-810
rubber-toe sneakers,No,1080,270,Light blue,White,Simple,Shoe,-810
rubber-toe sneakers,No,1080,270,Red,White,Simple,Shoe,-810
rubber-toe sneakers,No,1080,270,Pink,White,Simple,Shoe,-810
rubber-toe sneakers,No,1080,270,Blue,White,Simple,Shoe,-810
rubber-toe sneakers,No,1080,270,Black,White,Simple,Shoe,-810
samurai greaves,No,4300,1075,Red,Blue,Cool,Shoe,-3225
samurai greaves,No,4300,1075,Black,Blue,Cool,Shoe,-3225
samurai greaves,No,4300,1075,Blue,Blue,Cool,Shoe,-3225
samurai greaves,No,4300,1075,White,Blue,Cool,Shoe,-3225
samurai greaves,No,4300,1075,Orange,Blue,Cool,Shoe,-3225
shiny bow platform shoes,No,2400,600,Pink,Pink,Cute,Shoe,-1800
shiny bow platform shoes,No,2400,600,Black,Black,Cute,Shoe,-1800
shiny bow platform shoes,No,2400,600,Red,Red,Cute,Shoe,-1800
shiny bow platform shoes,No,2400,600,Purple,Purple,Cute,Shoe,-1800
shiny bow platform shoes,No,2400,600,Blue,Blue,Cute,Shoe,-1800
shiny bow platform shoes,No,2400,600,White,White,Cute,Shoe,-1800
shower sandals,No,350,87,Black,White,Active,Shoe,-263
shower sandals,No,350,87,White,Gray,Active,Shoe,-263
shower sandals,No,350,87,Yellow,White,Active,Shoe,-263
shower sandals,No,350,87,Red,White,Active,Shoe,-263
shower sandals,No,350,87,Blue,White,Active,Shoe,-263
ski boots,No,1800,450,White,Blue,Active,Shoe,-1350
ski boots,No,1800,450,Orange,Black,Active,Shoe,-1350
ski boots,No,1800,450,Red,Black,Active,Shoe,-1350
ski boots,No,1800,450,Yellow,Green,Active,Shoe,-1350
ski boots,No,1800,450,Light blue,Yellow,Active,Shoe,-1350
ski boots,No,1800,450,Blue,Pink,Active,Shoe,-1350
slip-on loafers,No,490,122,Yellow,White,Simple,Shoe,-368
slip-on loafers,No,490,122,Red,White,Simple,Shoe,-368
slip-on loafers,No,490,122,Blue,White,Simple,Shoe,-368
slip-on loafers,No,490,122,Green,White,Simple,Shoe,-368
slip-on loafers,No,490,122,Black,White,Simple,Shoe,-368
slip-on loafers,No,490,122,Light blue,White,Simple,Shoe,-368
slip-on loafers,No,490,122,White,White,Simple,Shoe,-368
slip-on loafers,No,490,122,Beige,White,Simple,Shoe,-368
slip-on sandals,No,560,140,Light blue,Light blue,Active,Shoe,-420
slip-on sandals,No,560,140,Yellow,Yellow,Active,Shoe,-420
slip-on sandals,No,560,140,Black,Black,Active,Shoe,-420
slip-on sandals,No,560,140,Pink,Pink,Active,Shoe,-420
slip-on sandals,No,560,140,Blue,Blue,Active,Shoe,-420
slip-on sandals,No,560,140,Red,Red,Active,Shoe,-420
slip-on sandals,No,560,140,Orange,Orange,Active,Shoe,-420
slip-on sandals,No,560,140,Purple,Purple,Active,Shoe,-420
slip-on school shoes,No,350,87,Red,White,Simple,Shoe,-263
slip-on school shoes,No,350,87,Blue,White,Simple,Shoe,-263
slip-on school shoes,No,350,87,Green,White,Simple,Shoe,-263
slip-on school shoes,No,350,87,Yellow,White,Simple,Shoe,-263
slip-on school shoes,No,350,87,Pink,White,Simple,Shoe,-263
slippers,No,350,87,Gray,Gray,Simple,Shoe,-263
slippers,No,350,87,Black,Black,Simple,Shoe,-263
slippers,No,350,87,White,White,Simple,Shoe,-263
slippers,No,350,87,Pink,Pink,Simple,Shoe,-263
slippers,No,350,87,Green,Green,Simple,Shoe,-263
slippers,No,350,87,Light blue,Light blue,Simple,Shoe,-263
slippers,No,350,87,Red,Red,Simple,Shoe,-263
slippers,No,350,87,Yellow,Yellow,Simple,Shoe,-263
space boots,No,4300,1075,White,White,Active,Shoe,-3225
sporty sandals,No,1300,325,Red,Black,Active,Shoe,-975
sporty sandals,No,1300,325,Green,Black,Active,Shoe,-975
sporty sandals,No,1300,325,Blue,Black,Active,Shoe,-975
sporty sandals,No,1300,325,Purple,Black,Active,Shoe,-975
sporty sandals,No,1300,325,Pink,Black,Active,Shoe,-975
sporty sandals,No,1300,325,Beige,Black,Active,Shoe,-975
sporty sandals,No,1300,325,Light blue,Black,Active,Shoe,-975
steel-toed boots,No,2640,660,Brown,Brown,Cool,Shoe,-1980
steel-toed boots,No,2640,660,Beige,Brown,Cool,Shoe,-1980
steel-toed boots,No,2640,660,Green,Brown,Cool,Shoe,-1980
steel-toed boots,No,2640,660,Black,Gray,Cool,Shoe,-1980
steel-toed boots,No,2640,660,Red,Brown,Cool,Shoe,-1980
steel-toed boots,No,2640,660,Gray,Brown,Cool,Shoe,-1980
strappy heels,No,1560,390,Red,Red,Gorgeous,Shoe,-1170
strappy heels,No,1560,390,Blue,Blue,Gorgeous,Shoe,-1170
strappy heels,No,1560,390,Orange,Orange,Gorgeous,Shoe,-1170
strappy heels,No,1560,390,Gray,Gray,Gorgeous,Shoe,-1170
strappy heels,No,1560,390,Black,Black,Gorgeous,Shoe,-1170
strappy heels,No,1560,390,Pink,Pink,Gorgeous,Shoe,-1170
strappy heels,No,1560,390,Green,Green,Gorgeous,Shoe,-1170
strappy heels,No,1560,390,Purple,Purple,Gorgeous,Shoe,-1170
traditional flower shoes,No,1800,450,Red,Blue,Elegant,Shoe,-1350
traditional flower shoes,No,1800,450,Pink,White,Elegant,Shoe,-1350
traditional flower shoes,No,1800,450,Blue,Brown,Elegant,Shoe,-1350
traditional flower shoes,No,1800,450,Yellow,Brown,Elegant,Shoe,-1350
traditional flower shoes,No,1800,450,Yellow,Red,Elegant,Shoe,-1350
trekking shoes,No,1500,375,Brown,Red,Active,Shoe,-1125
trekking shoes,No,1500,375,Black,Green,Active,Shoe,-1125
trekking shoes,No,1500,375,Black,Blue,Active,Shoe,-1125
trekking shoes,No,1500,375,Light blue,Purple,Active,Shoe,-1125
trekking shoes,No,1500,375,Yellow,White,Active,Shoe,-1125
trekking shoes,No,1500,375,Purple,Pink,Active,Shoe,-1125
trekking shoes,No,1500,375,White,Green,Active,Shoe,-1125
trekking shoes,No,1500,375,Brown,Beige,Active,Shoe,-1125
velour boots,No,1920,480,Red,Black,Elegant,Shoe,-1440
velour boots,No,1920,480,Gray,Black,Elegant,Shoe,-1440
velour boots,No,1920,480,Brown,Black,Elegant,Shoe,-1440
velour boots,No,1920,480,Blue,Black,Elegant,Shoe,-1440
velour boots,No,1920,480,Yellow,Black,Elegant,Shoe,-1440
vinyl round-toed pumps,No,1500,375,Beige,Beige,Simple,Shoe,-1125
vinyl round-toed pumps,No,1500,375,Light blue,Light blue,Simple,Shoe,-1125
vinyl round-toed pumps,No,1500,375,Brown,Brown,Simple,Shoe,-1125
vinyl round-toed pumps,No,1500,375,Pink,Pink,Simple,Shoe,-1125
vinyl round-toed pumps,No,1500,375,White,White,Simple,Shoe,-1125
vinyl round-toed pumps,No,1500,375,Black,Black,Simple,Shoe,-1125
visual-punk boots,No,2200,550,Black,Black,Cool,Shoe,-1650
walking shoes,No,560,140,Pink,Beige,Simple,Shoe,-420
walking shoes,No,560,140,Beige,Beige,Simple,Shoe,-420
walking shoes,No,560,140,Red,Beige,Simple,Shoe,-420
